date,point de vente,ca ht,food ca,bev ca,total couverts,ticket moyen,autres ca,ms/c,température,précipitation,durée - soleil,année,mois,mois_nom,semaine_iso,day_of_year,day_name
2021-05-23,Guinguette,6137,0,0,0.0,0.0,6137,0,12.5,0.0,0.0,2021,5,May,20,143,Sunday
2021-05-22,Guinguette,4526,0,0,0.0,0.0,4526,0,12.4,11.9,0.0,2021,5,May,20,142,Saturday
2021-05-21,Guinguette,707,0,0,0.0,0.0,707,0,13.2,0.0,0.0,2021,5,May,20,141,Friday
2021-05-20,Guinguette,1791,0,0,0.0,0.0,1791,0,11.5,0.0,0.0,2021,5,May,20,140,Thursday
2021-05-19,Guinguette,408,0,0,0.0,0.0,408,0,9.4,0.0,0.0,2021,5,May,20,139,Wednesday
2020-10-02,Restaurant,5600,0,0,0.0,0.0,5600,0,11.1,0.0,0.0,2020,10,October,40,276,Friday
2020-10-01,Guinguette,2022,0,0,0.0,0.0,2022,0,11.1,0.0,0.0,2020,10,October,40,275,Thursday
2020-09-30,Guinguette,2197,0,0,0.0,0.0,2197,0,12.1,0.0,0.0,2020,9,September,40,274,Wednesday
2020-09-21,Guinguette,581,0,0,0.0,0.0,581,0,16.5,0.0,0.0,2020,9,September,39,265,Monday
2020-09-19,Guinguette,3094,0,0,0.0,0.0,3094,0,18.7,0.0,0.0,2020,9,September,38,263,Saturday
2020-09-18,Guinguette,5493,0,0,0.0,0.0,5493,0,20.7,0.0,0.0,2020,9,September,38,262,Friday
2020-09-17,Guinguette,2840,0,0,0.0,0.0,2840,0,20.7,0.0,0.0,2020,9,September,38,261,Thursday
2020-09-16,Guinguette,3460,0,0,0.0,0.0,3460,0,21.4,0.0,0.0,2020,9,September,38,260,Wednesday
2020-09-15,Guinguette,3701,0,0,0.0,0.0,3701,0,22.1,0.0,0.0,2020,9,September,38,259,Tuesday
2020-09-14,Guinguette,3164,0,0,0.0,0.0,3164,0,22.1,0.0,0.0,2020,9,September,38,258,Monday
2020-09-13,Guinguette,6895,0,0,0.0,0.0,6895,0,21.2,0.0,0.0,2020,9,September,37,257,Sunday
2020-09-12,Guinguette,7334,0,0,0.0,0.0,7334,0,20.7,0.0,0.0,2020,9,September,37,256,Saturday
2020-09-11,Guinguette,3006,0,0,0.0,0.0,3006,0,19.4,0.0,0.0,2020,9,September,37,255,Friday
2020-09-10,Guinguette,3117,0,0,0.0,0.0,3117,0,19.2,0.0,0.0,2020,9,September,37,254,Thursday
2020-09-09,Guinguette,2566,0,0,0.0,0.0,2566,0,17.9,0.0,0.0,2020,9,September,37,253,Wednesday
2020-09-08,Guinguette,2773,0,0,0.0,0.0,2773,0,16.7,0.0,0.0,2020,9,September,37,252,Tuesday
2020-09-07,Guinguette,1634,0,0,0.0,0.0,1634,0,16.1,0.0,0.0,2020,9,September,37,251,Monday
2020-09-06,Guinguette,3567,0,0,0.0,0.0,3567,0,16.9,0.0,0.0,2020,9,September,36,250,Sunday
2020-09-05,Guinguette,8193,0,0,0.0,0.0,8193,0,19.7,0.0,0.0,2020,9,September,36,249,Saturday
2020-09-04,Guinguette,4909,0,0,0.0,0.0,4909,0,18.6,0.0,0.0,2020,9,September,36,248,Friday
2020-09-03,Guinguette,2786,0,0,0.0,0.0,2786,0,16.8,0.0,0.0,2020,9,September,36,247,Thursday
2020-09-02,Guinguette,1453,0,0,0.0,0.0,1453,0,15.6,0.0,0.0,2020,9,September,36,246,Wednesday
2020-09-01,Guinguette,1618,0,0,0.0,0.0,1618,0,15.0,0.0,0.0,2020,9,September,36,245,Tuesday
2020-08-31,Guinguette,367,0,0,0.0,0.0,367,0,14.0,0.0,0.0,2020,8,August,36,244,Monday
2020-08-27,Guinguette,6903,0,0,0.0,0.0,6903,0,19.9,0.0,0.0,2020,8,August,35,240,Thursday
2020-08-26,Guinguette,6258,0,0,0.0,0.0,6258,0,21.7,0.0,0.0,2020,8,August,35,239,Wednesday
2020-08-25,Guinguette,6826,0,0,0.0,0.0,6826,0,0.0,0.0,0.0,2020,8,August,35,238,Tuesday
2020-08-24,Guinguette,4850,0,0,0.0,0.0,4850,0,18.5,0.0,0.0,2020,8,August,35,237,Monday
2020-08-23,Guinguette,6753,0,0,0.0,0.0,6753,0,19.8,0.0,0.0,2020,8,August,34,236,Sunday
2020-08-22,Guinguette,6652,0,0,0.0,0.0,6652,0,22.6,0.0,0.0,2020,8,August,34,235,Saturday
2020-08-21,Guinguette,7446,0,0,0.0,0.0,7446,0,25.1,0.0,0.0,2020,8,August,34,234,Friday
2020-08-20,Guinguette,8429,0,0,0.0,0.0,8429,0,24.8,0.0,0.0,2020,8,August,34,233,Thursday
2020-08-19,Guinguette,7424,0,0,0.0,0.0,7424,0,21.8,0.0,0.0,2020,8,August,34,232,Wednesday
2020-08-18,Guinguette,6173,0,0,0.0,0.0,6173,0,21.3,0.0,0.0,2020,8,August,34,231,Tuesday
2020-08-17,Guinguette,4933,0,0,0.0,0.0,4933,0,18.5,0.0,0.0,2020,8,August,34,230,Monday
2020-08-16,Guinguette,4408,0,0,0.0,0.0,4408,0,18.0,0.0,0.0,2020,8,August,33,229,Sunday
2020-08-15,Guinguette,9511,0,0,0.0,0.0,9511,0,22.3,0.0,0.0,2020,8,August,33,228,Saturday
2020-08-14,Guinguette,6229,0,0,0.0,0.0,6229,0,21.5,0.0,0.0,2020,8,August,33,227,Friday
2020-08-13,Guinguette,3211,0,0,0.0,0.0,3211,0,23.0,0.0,0.0,2020,8,August,33,226,Thursday
2020-08-12,Guinguette,6206,0,0,0.0,0.0,6206,0,25.6,0.0,0.0,2020,8,August,33,225,Wednesday
2020-08-11,Guinguette,7250,0,0,0.0,0.0,7250,0,24.0,0.0,0.0,2020,8,August,33,224,Tuesday
2020-08-10,Guinguette,5021,0,0,0.0,0.0,5021,0,21.6,0.0,0.0,2020,8,August,33,223,Monday
2020-08-09,Guinguette,8700,0,0,0.0,0.0,8700,0,25.6,0.0,0.0,2020,8,August,32,222,Sunday
2020-08-08,Guinguette,8984,0,0,0.0,0.0,8984,0,25.2,0.0,0.0,2020,8,August,32,221,Saturday
2020-08-07,Guinguette,7870,0,0,0.0,0.0,7870,0,23.8,0.0,0.0,2020,8,August,32,220,Friday
2020-08-06,Guinguette,7882,0,0,0.0,0.0,7882,0,21.2,0.0,0.0,2020,8,August,32,219,Thursday
2020-08-05,Guinguette,5156,0,0,0.0,0.0,5156,0,18.3,0.0,0.0,2020,8,August,32,218,Wednesday
2020-08-04,Guinguette,3995,0,0,0.0,0.0,3995,0,16.2,0.0,0.0,2020,8,August,32,217,Tuesday
2020-08-02,Guinguette,2415,0,0,0.0,0.0,2415,0,21.0,0.0,0.0,2020,8,August,31,215,Sunday
2020-08-01,Guinguette,6254,0,0,0.0,0.0,6254,0,24.0,0.0,0.0,2020,8,August,31,214,Saturday
2020-07-31,Guinguette,4953,0,0,0.0,0.0,4953,0,29.0,0.0,0.0,2020,7,July,31,213,Friday
2020-07-29,Guinguette,6397,0,0,0.0,0.0,6397,0,26.0,0.0,0.0,2020,7,July,31,211,Wednesday
2020-07-28,Guinguette,4897,0,0,0.0,0.0,4897,0,25.2,0.0,0.0,2020,7,July,31,210,Tuesday
2020-07-27,Guinguette,5802,0,0,0.0,0.0,5802,0,24.8,0.0,0.0,2020,7,July,31,209,Monday
2020-07-26,Guinguette,7543,0,0,0.0,0.0,7543,0,23.3,0.0,0.0,2020,7,July,30,208,Sunday
2020-07-25,Guinguette,7474,0,0,0.0,0.0,7474,0,20.9,0.0,0.0,2020,7,July,30,207,Saturday
2020-07-24,Guinguette,5984,0,0,0.0,0.0,5984,0,18.4,0.0,0.0,2020,7,July,30,206,Friday
2020-07-23,Guinguette,6322,0,0,0.0,0.0,6322,0,23.0,0.0,0.0,2020,7,July,30,205,Thursday
2020-07-22,Guinguette,1349,0,0,0.0,0.0,1349,0,23.6,0.0,0.0,2020,7,July,30,204,Wednesday
2020-07-21,Guinguette,4085,0,0,0.0,0.0,4085,0,24.1,0.0,0.0,2020,7,July,30,203,Tuesday
2020-07-20,Guinguette,5412,0,0,0.0,0.0,5412,0,23.0,0.0,0.0,2020,7,July,30,202,Monday
2020-07-19,Guinguette,7764,0,0,0.0,0.0,7764,0,21.2,0.0,0.0,2020,7,July,29,201,Sunday
2020-07-18,Guinguette,7366,0,0,0.0,0.0,7366,0,20.3,0.0,0.0,2020,7,July,29,200,Saturday
2020-07-17,Guinguette,851,0,0,0.0,0.0,851,0,19.3,0.0,0.0,2020,7,July,29,199,Friday
2020-07-16,Guinguette,2759,0,0,0.0,0.0,2759,0,18.7,0.0,0.0,2020,7,July,29,198,Thursday
2020-07-14,Guinguette,6755,0,0,0.0,0.0,6755,0,20.6,0.0,0.0,2020,7,July,29,196,Tuesday
2020-07-13,Guinguette,7965,0,0,0.0,0.0,7965,0,20.9,0.0,0.0,2020,7,July,29,195,Monday
2020-07-12,Guinguette,8947,0,0,0.0,0.0,8947,0,20.5,0.0,0.0,2020,7,July,28,194,Sunday
2020-07-11,Guinguette,5505,0,0,0.0,0.0,5505,0,20.7,0.0,0.0,2020,7,July,28,193,Saturday
2020-07-10,Guinguette,1856,0,0,0.0,0.0,1856,0,23.2,0.0,0.0,2020,7,July,28,192,Friday
2020-07-09,Guinguette,4380,0,0,0.0,0.0,4380,0,23.2,0.0,0.0,2020,7,July,28,191,Thursday
2020-07-08,Guinguette,4659,0,0,0.0,0.0,4659,0,20.6,0.0,0.0,2020,7,July,28,190,Wednesday
2020-07-07,Guinguette,3600,0,0,0.0,0.0,3600,0,19.2,0.0,0.0,2020,7,July,28,189,Tuesday
2020-07-06,Guinguette,2983,0,0,0.0,0.0,2983,0,20.0,0.0,0.0,2020,7,July,28,188,Monday
2020-07-05,Guinguette,6583,0,0,0.0,0.0,6583,0,21.4,0.0,0.0,2020,7,July,27,187,Sunday
2020-07-04,Guinguette,6933,0,0,0.0,0.0,6933,0,20.1,0.0,0.0,2020,7,July,27,186,Saturday
2020-07-03,Guinguette,2422,0,0,0.0,0.0,2422,0,19.1,0.0,0.0,2020,7,July,27,185,Friday
2020-07-02,Guinguette,509,0,0,0.0,0.0,509,0,19.3,0.0,0.0,2020,7,July,27,184,Thursday
2020-07-01,Guinguette,928,0,0,0.0,0.0,928,0,22.2,0.0,0.0,2020,7,July,27,183,Wednesday
2020-06-30,Guinguette,2528,0,0,0.0,0.0,2528,0,20.1,0.0,0.0,2020,6,June,27,182,Tuesday
2020-06-29,Guinguette,1864,0,0,0.0,0.0,1864,0,20.9,0.0,0.0,2020,6,June,27,181,Monday
2020-06-28,Guinguette,3456,0,0,0.0,0.0,3456,0,21.7,0.0,0.0,2020,6,June,26,180,Sunday
2020-06-27,Guinguette,5444,0,0,0.0,0.0,5444,0,23.4,0.0,0.0,2020,6,June,26,179,Saturday
2020-06-26,Guinguette,2607,0,0,0.0,0.0,2607,0,20.8,0.0,0.0,2020,6,June,26,178,Friday
2020-06-25,Guinguette,2427,0,0,0.0,0.0,2427,0,24.1,0.0,0.0,2020,6,June,26,177,Thursday
2020-06-24,Guinguette,2136,0,0,0.0,0.0,2136,0,22.7,0.0,0.0,2020,6,June,26,176,Wednesday
2020-06-23,Guinguette,1719,0,0,0.0,0.0,1719,0,21.5,0.0,0.0,2020,6,June,26,175,Tuesday
2020-06-22,Guinguette,1155,0,0,0.0,0.0,1155,0,20.5,0.0,0.0,2020,6,June,26,174,Monday
2020-06-21,Guinguette,2489,0,0,0.0,0.0,2489,0,19.1,0.0,0.0,2020,6,June,25,173,Sunday
2020-06-20,Guinguette,3236,0,0,0.0,0.0,3236,0,17.1,0.0,0.0,2020,6,June,25,172,Saturday
